"rfastnum","kdagur","nuvirdi","teg_eign","svfn","byggar","haednr","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","stig10","matssvaedi","undirmatssvaedi","ibteg"
10537278,"2013-04-18",26967,"Ibudareign",1000,1997,3,0,100.1,1,0,1,1,1,1,3,1,0,10,340,0,12
10754344,"2013-04-17",56000,"Einbylishus",0,2000,2,0,246.2,2,0,1,1,2,1,4,2,1,10,220,0,11
10538617,"2013-04-18",38615,"Radhus",0,1991,1,0,93,1,0,0,1,1,1,2,1,0,10,100,103,11
10836426,"2013-04-15",27300,"Ibudareign",0,1999,3,0,103.6,1,0,1,0,1,1,2,1,0,10,130,0,12
10617652,"2013-04-18",17546,"Ibudareign",0,1947,1,0,74.7,1,0,1,0,1,1,1,2,0,10,100,0,12
10706014,"2013-04-18",17209,"Ibudareign",0,1959,4,0,69.8,1,0,1,0,1,1,2,1,0,10,100,0,12
10382093,"2013-04-18",27372,"Ibudareign",0,1998,2,0,108.9,1,0,1,0,1,1,3,1,1,10,130,0,12
10059594,"2013-04-18",29828,"Einbylishus",8722,2005,1,0,195.3,2,0,0,1,2,1,3,2,1,10,8055,0,11
10232066,"2013-04-18",15122,"Ibudareign",2000,1973,2,0,87.3,1,0,1,0,1,1,2,1,1,10,2050,0,12
10127144,"2013-04-19",32994,"Ibudareign",1400,2012,3,0,115.8,1,0,1,1,1,1,3,1,0,10,640,0,12
10974422,"2013-04-11",23016,"Ibudareign",1000,2004,1,1,88.2,1,1,1,0,1,1,2,1,0,10,350,0,12
10302817,"2013-04-12",19000,"Ibudareign",1000,1973,2,0,75.1,1,0,1,0,1,1,2,1,0,10,320,0,12
10789579,"2013-04-17",62372,"Einbylishus",1000,2007,1,0,172.7,1,0,0,1,2,1,3,2,2,10,300,0,11
10064515,"2013-04-18",24165,"Ibudareign",1000,2006,2,2,80.1,1,0,1,0,1,1,2,1,0,10,351,0,12
10121297,"2013-04-19",34584,"Ibudareign",0,1952,3,0,85.6,1,0,1,1,1,1,3,2,1,10,70,6,12
10186971,"2013-04-24",15057,"Ibudareign",7620,2000,2,0,109.3,2,0,1,1,1,1,4,1,1,10,7110,0,12
10205657,"2013-04-24",23663,"Parhus",7620,2001,1,0,90.1,1,0,1,1,1,1,2,1,2,10,7110,0,11
10544941,"2013-04-22",33871,"Einbylishus",6000,1968,1,0,150.9,1,0,1,0,2,1,5,1,0,10,6030,0,11
10457149,"2013-04-11",26236,"Ibudareign",0,2011,1,1,83.2,1,1,0,1,1,1,1,1,0,10,181,0,12
10135893,"2013-03-15",26924,"Ibudareign",0,1958,2,0,108.9,1,0,0,1,1,1,2,2,1,10,90,0,12
10302197,"2013-04-19",29928,"Ibudareign",1100,1984,5,1,101.7,1,1,1,0,1,1,3,2,0,10,400,0,12
10364262,"2013-04-19",23814,"Ibudareign",0,1989,1,0,93.6,1,0,1,1,1,1,2,2,1,10,120,0,12
10170337,"2013-04-22",15693,"Ibudareign",0,1969,1,0,75.5,1,0,1,0,1,1,2,1,1,10,170,0,12
10103252,"2013-04-23",10281,"Ibudareign",8000,1975,1,0,58.8,1,0,1,1,1,1,1,1,1,10,8200,0,12
10636106,"2013-04-18",12000,"Ibudareign",2000,1935,1,0,67.9,1,0,1,0,1,1,2,1,0,10,2050,0,11
10831680,"2013-04-23",35888,"Ibudareign",2000,1977,2,0,157.8,1,0,1,1,2,1,4,1,0,10,2050,0,11
10149891,"2013-04-23",17000,"Ibudareign",2000,1977,1,0,55.8,1,0,0,1,1,1,1,1,0,10,2050,0,11
10960424,"2013-04-15",24717,"Ibudareign",0,1993,2,0,107.2,1,1,1,1,1,1,3,1,1,10,130,0,12
10771339,"2013-04-22",65697,"Radhus",0,1971,1,0,197.4,1,0,1,1,1,2,5,3,1,10,280,0,11
10435679,"2013-04-22",21426,"Ibudareign",0,1991,2,2,92.2,1,0,1,0,1,1,2,2,1,10,120,0,12
10452271,"2013-04-22",22546,"Ibudareign",0,1955,3,0,75,1,0,1,0,1,1,2,1,0,10,80,0,12
10084391,"2013-03-18",10367,"Ibudareign",0,1920,3,0,27.4,1,0,1,0,1,1,1,1,0,10,20,0,12
10695024,"2013-04-22",43406,"Ibudareign",0,1985,1,1,144.8,1,1,0,1,1,1,2,2,0,10,85,7,12
10051628,"2013-04-08",20173,"Radhus",8716,1988,1,0,93.6,1,0,1,0,1,1,2,1,0,10,8020,0,11
10567675,"2013-04-19",46982,"Einbylishus",1400,1978,1,0,192.6,1,0,1,1,1,1,4,2,0,10,600,0,11
10802415,"2013-04-24",18751,"Ibudareign",1400,1993,2,0,81.6,1,0,1,0,1,1,2,1,0,10,650,0,12
10136698,"2013-04-23",34548,"Radhus",1400,1983,1,0,148.8,2,0,1,1,2,1,3,1,0,10,600,56,11
10174397,"2013-04-22",32099,"Ibudareign",1000,1970,1,0,108.1,1,0,1,0,1,1,3,1,1,10,300,0,11
10737003,"2013-04-17",19911,"Ibudareign",1000,2013,2,0,68.6,1,0,0,1,1,1,1,1,1,10,351,0,12
10431091,"2013-04-19",53659,"Radhus",1000,1999,1,0,151.1,2,0,1,1,2,1,3,2,1,10,340,0,11
10725117,"2013-04-19",25391,"Ibudareign",1000,2006,2,1,88.4,1,1,1,0,1,1,2,1,0,10,351,0,12
10912250,"2013-04-16",24946,"Ibudareign",1000,1969,4,0,92.7,1,0,1,0,1,1,3,1,1,10,300,0,12
10922836,"2013-04-10",15932,"Ibudareign",0,1936,3,0,36.6,1,0,1,0,1,1,2,1,0,10,20,0,12
10532289,"2013-03-07",40592,"Einbylishus",0,2009,1,0,263.9,2,0,2,0,2,3,4,2,2,7.9,181,0,11
10044099,"2013-04-16",24993,"Radhus",0,1958,1,0,130.5,3,0,1,0,2,1,4,1,0,10,284,0,11
10987732,"2013-04-19",33809,"Ibudareign",0,1926,3,0,106.2,1,0,1,0,1,1,3,2,0,10,25,0,12
10468321,"2013-04-18",18892,"Ibudareign",0,1968,1,0,49.3,1,0,1,0,1,1,1,1,0,10,280,0,12
10824768,"2013-04-22",25688,"Ibudareign",0,2003,2,0,105,1,1,1,0,1,1,3,1,1,9.6,180,0,12
10591103,"2013-04-22",33559,"Ibudareign",0,1978,2,0,162.6,2,0,2,2,2,1,4,2,0,10,150,0,12
10450187,"2013-04-24",26353,"Radhus",6000,1968,1,0,149.7,2,0,1,1,2,1,5,1,0,10,6030,0,11
10738988,"2013-04-24",19971,"Ibudareign",6000,2001,2,0,96.3,1,0,1,0,1,1,3,1,1,10,6080,0,12
10601473,"2013-04-22",10090,"Einbylishus",8200,1898,1,0,62.9,1,0,1,0,1,1,1,1,0,10,8120,0,11
10483820,"2013-03-27",23520,"Einbylishus",2000,1977,1,0,235,2,0,1,2,2,1,7,2,0,10,2050,0,11
10376601,"2013-04-22",25061,"Ibudareign",1400,2012,3,3,84.9,1,1,1,0,1,1,2,1,0,10,680,105,12
10746947,"2013-04-23",17814,"Ibudareign",1400,1985,1,0,99.4,1,0,0,1,1,1,3,1,1,10,600,0,12
10933298,"2013-04-26",24917,"Ibudareign",1300,2006,3,5,69.3,1,0,0,1,1,1,1,1,0,10,510,0,12
10764630,"2013-04-23",29793,"Ibudareign",1300,2013,1,0,81.5,1,1,0,1,1,1,2,1,0,10,510,0,12
10308986,"2013-04-16",23565,"Ibudareign",1000,2012,1,1,74.4,1,1,1,0,1,1,1,1,0,10,351,0,12
10002086,"2013-04-19",17000,"Einbylishus",6612,2006,1,0,102.4,1,0,0,1,1,1,2,1,1,10,6215,0,11
10816483,"2013-04-22",22077,"Ibudareign",0,1966,1,0,97.2,1,0,1,0,1,1,1,1,0,10,281,40,12
10427950,"2013-04-17",29640,"Ibudareign",1100,1984,5,1,100.2,1,1,1,0,1,1,3,1,0,10,400,0,12
10465427,"2013-04-19",23575,"Ibudareign",0,1956,1,0,105.7,1,0,1,0,1,1,4,2,0,10,80,17,12
10743543,"2013-04-08",22500,"Ibudareign",0,1955,2,0,77.8,1,0,1,1,1,1,2,1,1,10,25,0,12
10463822,"2013-04-22",26986,"Ibudareign",0,1935,2,0,71.8,1,0,1,0,1,1,2,1,0,10,20,0,12
10120441,"2013-04-23",20865,"Ibudareign",0,1977,1,0,116.8,1,0,1,0,1,1,2,1,1,10,150,24,12
10634840,"2013-04-17",20077,"Ibudareign",0,1972,3,0,107.5,2,0,1,0,1,1,3,1,0,10,170,0,12
10555917,"2013-04-26",20854,"Ibudareign",1400,2011,2,1,79.6,1,0,1,0,1,1,2,1,0,10,630,0,12
10435323,"2013-04-24",16124,"Ibudareign",1400,1956,1,0,69.1,1,0,0,1,1,1,1,1,1,10,600,0,11
10429860,"2013-04-23",18096,"Ibudareign",1400,1947,0,0,74.6,1,0,0,0,1,1,1,1,0,10,600,0,12
10249195,"2013-04-19",32497,"Ibudareign",1000,2013,3,1,102,1,1,1,0,1,1,2,1,1,10,340,0,12
10602196,"2013-04-16",21818,"Ibudareign",1000,2012,2,1,74.4,1,0,1,0,1,1,1,1,0,10,351,0,12
10721728,"2013-04-23",22885,"Ibudareign",1000,2012,2,1,74.4,1,1,1,0,1,1,1,1,0,10,351,0,12
10442517,"2013-04-23",22718,"Ibudareign",0,1949,4,0,68,1,0,1,0,1,2,1,1,1,10,90,0,12
10391749,"2013-04-05",14067,"Ibudareign",0,1978,3,0,50.9,1,0,1,0,1,1,1,1,1,10,160,0,12
10434080,"2013-04-23",23579,"Ibudareign",0,1992,1,0,95.1,1,1,0,1,1,1,2,1,0,10,130,0,12
10023992,"2013-04-23",19496,"Ibudareign",0,1942,1,0,60.7,1,0,1,0,1,1,1,1,0,10,90,0,12
10290706,"2013-04-17",20932,"Ibudareign",0,1940,1,0,53.9,1,0,1,0,1,1,2,1,0,10,90,0,12
10512194,"2013-04-26",28350,"Einbylishus",6000,1978,1,0,137.3,1,0,1,1,2,1,4,1,0,10,6040,0,11
10289384,"2013-04-19",29582,"Einbylishus",8200,1959,1,0,160.8,2,0,1,0,2,1,5,2,0,10,8010,0,11
10955341,"2013-04-19",31238,"Einbylishus",8200,2004,1,0,139,1,0,1,1,2,1,3,1,2,10,8010,0,11
10623433,"2013-04-19",24639,"Parhus",8200,2004,1,0,120,1,0,1,1,1,1,3,1,1,10,8010,0,11
10388700,"2013-04-24",22942,"Ibudareign",8200,2004,4,2,86.7,1,0,0,1,1,1,2,1,0,10,8010,0,12
10432221,"2013-04-18",10476,"Einbylishus",2300,1973,1,0,117.4,1,0,1,1,2,1,4,1,0,10,2060,0,11
10817224,"2013-02-27",39303,"Ibudareign",0,1908,2,0,143.5,1,0,0,0,0,1,3,2,1,10,20,26,12
10183307,"2013-04-19",48453,"Radhus",0,2006,1,0,181.1,2,0,1,1,2,1,3,1,2,10,130,0,11
10357592,"2013-04-22",25293,"Ibudareign",0,2013,4,2,81.2,1,0,0,1,1,1,1,1,1,10,270,0,12
10056658,"2013-04-23",21398,"Ibudareign",1400,2006,1,1,79.9,1,0,1,0,1,1,1,1,1,10,630,0,12
10707807,"2013-04-22",19492,"Ibudareign",0,1948,0,0,71.5,1,0,0,1,1,1,2,1,0,10,80,0,12
10840683,"2013-04-19",31493,"Ibudareign",0,1949,1,0,115.9,1,0,1,0,1,1,2,2,1,10,90,0,12
10959641,"2013-04-19",23832,"Ibudareign",0,2011,1,1,70.2,1,1,0,1,1,1,1,1,0,10,181,0,12
10077142,"2013-04-23",44488,"Einbylishus",0,1983,1,0,168.6,2,0,1,1,2,1,5,2,0,10,150,0,11
10371185,"2013-04-23",19035,"Ibudareign",0,1942,4,0,66.4,2,0,1,1,1,1,2,1,1,10,72,3,12
10493343,"2013-04-16",50800,"Ibudareign",1100,1960,1,0,153.8,1,0,1,0,2,1,3,2,3,10,400,0,11
10439381,"2013-04-22",20092,"Ibudareign",0,1969,3,0,66.1,1,0,1,0,1,1,2,1,2,10,170,0,12
10328738,"2013-04-19",17645,"Ibudareign",0,1975,3,0,80.4,1,0,1,1,1,1,2,1,0,10,160,0,12
10727905,"2013-04-22",12819,"Ibudareign",0,1971,1,0,52,1,0,0,1,1,1,1,1,1,10,161,0,12
10230652,"2013-04-23",34290,"Einbylishus",0,1953,1,0,150.4,2,0,1,0,1,1,3,3,0,10,100,0,11
10253614,"2013-04-24",27181,"Einbylishus",8200,1990,1,0,135.1,1,0,1,0,1,1,4,1,0,10,8010,0,11
10837134,"2013-04-24",19571,"Radhus",2000,1960,1,0,131.5,2,0,1,0,2,1,4,1,0,10,2050,0,11
10868747,"2013-04-24",31979,"Radhus",1400,2007,1,0,199,1,0,1,1,2,1,3,1,1,8.8,630,0,11
10767745,"2013-04-29",52304,"Ibudareign",1400,2013,5,2,147,1,2,1,2,2,1,3,1,1,10,600,18,12
10054091,"2013-04-26",44955,"Einbylishus",1400,1966,1,0,157.8,1,0,1,1,2,1,4,2,0,10,600,0,11
10761083,"2013-04-24",26864,"Ibudareign",1000,2007,3,1,106.3,1,1,1,0,1,1,3,1,0,10,351,0,12
10416847,"2013-04-15",4500,"Einbylishus",7300,1930,1,0,92.8,2,0,0,1,1,1,2,1,0,10,7160,0,11
10451606,"2013-04-25",19650,"Radhus",7708,1995,1,0,98.7,1,0,0,1,1,1,3,1,0,10,7210,0,11
10800566,"2013-04-24",19886,"Ibudareign",0,1957,4,0,75.2,1,0,1,0,1,1,2,1,0,10,80,17,12
10901812,"2013-04-24",25805,"Ibudareign",1400,1957,3,0,119.3,2,0,1,0,1,1,3,2,1,10,680,0,12
10743812,"2013-04-17",23956,"Ibudareign",1000,2013,1,0,85.4,1,0,0,1,1,1,2,1,1,10,351,0,12
10238949,"2013-04-30",4682,"Ibudareign",7708,1930,0,0,81.5,1,0,0,1,1,1,2,1,0,10,7210,0,12
10305904,"2013-04-24",17050,"Ibudareign",0,1966,3,0,61.3,1,0,1,0,1,1,1,1,0,10,200,0,12
10382268,"2013-03-15",29184,"Parhus",8000,2013,1,0,88.4,1,0,0,1,1,1,2,1,1,10,8200,0,11
10101312,"2013-04-17",25285,"Ibudareign",1000,1988,2,0,92.9,1,0,1,0,1,1,2,1,0,10,330,0,12
10996012,"2013-03-27",26000,"Ibudareign",1000,2008,1,0,105.6,1,0,1,0,1,1,2,1,1,10,350,0,12
10860760,"2013-04-24",26195,"Ibudareign",1000,2003,4,1,83.6,1,1,1,0,1,1,2,1,0,10,340,0,12
10795875,"2013-04-23",18896,"Ibudareign",1000,1990,2,0,64.4,1,0,1,0,1,1,1,1,0,10,330,0,12
10719316,"2013-03-20",33867,"Ibudareign",0,1963,2,0,180.1,1,0,2,2,2,2,6,2,1,10,281,0,12
10678884,"2013-04-09",32972,"Ibudareign",0,2007,1,2,116.6,1,1,1,0,1,1,3,1,0,10,270,0,12
10902032,"2013-04-18",13356,"Radhus",6400,1974,1,0,117.2,1,0,1,1,1,1,3,1,0,10,6140,0,11
10831413,"2013-04-18",13356,"Ibudareign",6513,1957,1,0,76.8,1,0,1,0,1,1,1,1,1,10,6165,0,12
10911244,"2013-05-02",11132,"Ibudareign",6000,1996,1,0,49.9,1,0,0,1,1,1,1,1,1,10,6020,0,12
10560508,"2013-04-18",10487,"Ibudareign",2503,1963,1,0,84.2,1,0,1,0,1,1,2,1,0,10,2020,0,11
10245277,"2013-04-24",48417,"Einbylishus",0,1988,1,0,170,1,0,1,1,2,1,4,2,0,10,120,0,11
10109641,"2013-04-24",43686,"Ibudareign",0,1964,1,0,144.1,1,0,1,1,2,1,4,2,1,10,90,0,11
10329852,"2013-04-19",37858,"Ibudareign",0,1997,5,4,88.1,1,1,0,1,1,1,2,1,1,10,20,0,12
10204516,"2013-03-27",19500,"Ibudareign",0,1951,1,0,62.4,1,0,0,1,1,1,1,1,1,10,284,0,11
10697568,"2013-04-26",21456,"Ibudareign",0,1946,2,0,75.4,1,0,0,1,1,1,1,2,2,10,80,0,12
10061108,"2013-04-23",9364,"Ibudareign",4200,2004,1,0,96,1,0,0,2,2,1,2,1,0,10,4100,0,12
10828734,"2013-04-30",30466,"Ibudareign",1300,2006,4,5,88.7,1,1,0,1,1,1,0,1,1,10,510,0,12
10757127,"2013-04-30",27881,"Ibudareign",1400,2007,2,1,100.9,1,0,1,1,1,1,2,1,0,10,600,0,12
10946544,"2013-04-30",29954,"Einbylishus",8000,1988,1,0,148.5,2,0,1,1,2,1,3,1,1,10,8200,0,11
10768176,"2013-04-16",12694,"Einbylishus",2300,1973,1,0,117.4,1,0,1,0,2,1,4,1,0,10,2060,0,11
10165863,"2013-04-30",10090,"Einbylishus",2503,1927,1,0,87.5,3,0,1,0,1,1,2,1,0,10,2020,0,11
10926937,"2013-04-22",16530,"Parhus",2000,1950,1,0,148,2,0,1,0,2,1,3,2,2,10,2050,0,11
10786053,"2013-04-29",25199,"Ibudareign",1000,2008,1,2,91.9,1,1,1,0,1,1,2,1,0,10,351,0,12
10362023,"2013-04-29",27929,"Ibudareign",1000,2013,5,1,86.1,1,1,0,1,1,1,2,1,1,10,340,0,12
10822701,"2013-03-26",22284,"Ibudareign",1000,1960,0,0,111.5,1,0,0,0,1,1,3,1,1,10,300,0,11
10210704,"2013-04-30",24276,"Ibudareign",1000,2006,1,0,95.5,1,0,1,1,1,1,2,1,0,10,350,0,12
10430191,"2013-04-30",37585,"Ibudareign",1000,2006,3,1,159.1,1,0,1,0,1,1,4,1,0,10,351,0,12
10764196,"2013-04-30",32651,"Ibudareign",1000,1966,1,0,122.5,1,0,1,0,1,1,4,1,2,10,300,0,12
10807930,"2013-04-29",19804,"Ibudareign",1000,2007,0,1,85.8,1,0,0,1,1,1,1,1,1,10,351,0,12
10691387,"2013-04-10",22270,"Einbylishus",3511,1993,1,0,132.5,2,0,0,2,1,1,4,1,1,10,3015,0,11
10041790,"2013-04-30",19500,"Einbylishus",4200,1960,1,0,168.8,2,0,1,1,2,1,4,1,1,10,4100,0,11
10988964,"2013-04-10",14700,"Ibudareign",6000,1939,3,0,127,1,0,1,1,2,1,3,1,1,10,6020,0,12
10160738,"2013-05-02",83135,"Einbylishus",1400,2007,2,0,246.7,2,0,1,2,2,1,4,2,4,10,640,0,11
10962216,"2013-05-03",20468,"Ibudareign",1400,2012,3,3,63.4,1,1,1,0,1,1,1,1,0,10,680,105,12
10422163,"2013-04-30",12584,"Einbylishus",7502,1995,1,0,94.6,1,0,0,1,1,0,3,1,0,10,7020,0,11
10932732,"2013-04-24",26817,"Ibudareign",0,1958,2,0,91.4,1,0,0,1,1,1,3,1,1,10,100,0,12
10114764,"2013-04-19",34552,"Ibudareign",0,2004,1,0,130.9,1,0,0,1,1,1,3,1,0,9.7,270,0,11
10722362,"2013-04-24",48398,"Radhus",1100,1968,1,0,155.8,2,0,1,0,2,1,4,1,0,10,400,0,11
10025447,"2013-04-24",26479,"Ibudareign",0,2003,2,0,81.1,1,1,1,0,1,1,2,1,1,10,110,0,12
10113765,"2013-04-23",42587,"Ibudareign",0,1959,1,0,120.3,1,0,1,0,1,1,3,2,1,10,100,0,12
10371571,"2013-04-26",21857,"Ibudareign",0,1993,2,2,70,1,0,0,1,1,1,1,1,1,10,150,0,12
10316053,"2013-04-22",31905,"Ibudareign",0,1948,1,0,114.3,1,0,1,1,1,1,3,1,0,10,80,0,12
10735043,"2013-05-02",8451,"Einbylishus",4803,1996,1,0,131.9,1,0,1,1,2,1,4,1,1,10,4130,0,11
10639602,"2013-05-02",8300,"Ibudareign",2300,1983,1,0,80.4,1,0,1,0,1,1,2,1,0,10,2060,0,12
10814146,"2013-05-02",14164,"Ibudareign",1400,1978,3,0,46.1,1,0,0,1,1,1,2,1,0,10,600,0,12
10639683,"2013-05-02",19022,"Ibudareign",1400,2002,1,0,70.7,1,0,1,0,1,1,1,1,0,10,640,0,12
10291784,"2013-05-02",23073,"Ibudareign",1400,1999,2,0,100.7,1,0,1,0,1,1,3,1,0,10,680,0,12
10022930,"2013-04-30",25233,"Ibudareign",1400,2001,2,0,76.5,2,1,1,1,1,1,2,1,0,10,600,0,12
10986556,"2013-04-30",26724,"Ibudareign",1400,2006,1,1,88.8,1,1,1,1,1,1,2,1,0,10,630,0,12
10638834,"2013-04-30",18256,"Ibudareign",1400,2005,3,1,86,1,0,1,0,1,1,2,1,1,10,630,0,12
10483453,"2013-05-03",15996,"Ibudareign",3000,1952,1,0,82.2,1,0,1,1,1,1,3,1,1,10,3000,0,11
10756756,"2013-05-03",20681,"Ibudareign",6000,2007,2,0,83.2,1,0,1,0,1,1,2,1,1,10,6010,0,12
10189378,"2013-04-19",32578,"Ibudareign",6000,2006,4,1,91.3,1,1,0,1,1,1,2,1,2,10,6030,0,12
10599234,"2013-04-26",19482,"Ibudareign",0,1985,3,0,51.8,1,1,1,0,1,1,1,1,0,10,72,0,12
10767807,"2013-04-26",22621,"Ibudareign",0,1948,0,0,88,1,0,0,1,1,1,2,1,1,10,80,0,12
10753549,"2013-04-23",27923,"Ibudareign",1100,1994,3,1,90.9,1,0,0,1,1,1,1,1,1,10,400,0,12
10558199,"2013-04-26",22888,"Ibudareign",0,1945,2,0,70.9,1,0,0,1,1,1,1,2,1,10,72,3,12
10045992,"2013-04-30",23709,"Ibudareign",0,2004,1,1,77.1,1,1,1,0,1,1,2,1,1,10,180,0,12
10996311,"2013-05-02",23965,"Ibudareign",0,1964,1,0,102.5,1,0,1,0,1,1,3,1,0,10,91,0,12
10523577,"2013-04-29",18993,"Ibudareign",1100,1984,7,1,62.5,1,1,1,0,1,1,1,1,0,10,400,0,12
10577650,"2013-04-29",52200,"Radhus",0,1974,1,0,185.7,2,1,1,1,2,1,3,2,1,10,280,0,11
10436165,"2013-04-19",25404,"Radhus",1604,2009,1,0,118.4,1,1,1,1,1,1,2,1,1,10,820,0,11
10152216,"2013-04-19",21904,"Ibudareign",0,2004,1,0,68.5,1,0,1,0,1,1,2,1,0,9.6,110,0,12
10962827,"2013-04-24",48000,"Einbylishus",0,1992,1,0,173.7,1,0,1,1,2,1,2,2,0,10,130,0,11
10778494,"2013-04-23",18690,"Ibudareign",0,1984,4,0,51.9,1,0,1,0,1,1,1,1,0,10,72,0,12
10094574,"2013-04-26",20861,"Ibudareign",0,1948,2,0,65.4,1,0,1,0,1,1,3,1,1,10,100,0,12
10680292,"2013-04-26",15311,"Ibudareign",0,1973,5,1,57.5,1,0,1,0,1,1,1,1,1,10,160,0,12
10725648,"2013-04-26",16589,"Ibudareign",0,1964,4,0,53.6,1,0,1,1,1,1,1,1,1,10,91,0,12
10204046,"2013-04-26",21897,"Ibudareign",0,1969,2,0,81.6,1,0,1,1,1,1,3,1,0,10,280,0,12
10084336,"2013-04-26",15826,"Ibudareign",0,1993,2,0,54.3,1,0,1,0,1,1,1,1,1,10,130,0,12
10511714,"2013-04-23",22355,"Ibudareign",0,1994,2,0,95.7,1,0,1,0,1,1,3,1,1,10,130,0,12
10154686,"2013-05-03",44745,"Parhus",1400,1992,1,0,199.6,2,0,1,2,2,2,4,2,1,10,650,0,11
10488623,"2013-05-06",42881,"Ibudareign",1300,2013,3,0,116.6,1,1,0,1,1,1,2,1,0,10,510,0,12
10083138,"2013-05-03",71972,"Einbylishus",1400,1992,1,0,331.7,2,0,1,1,4,1,5,2,3,10,650,0,11
10953059,"2013-04-25",7985,"Ibudareign",7620,1977,1,0,62.7,1,0,1,0,1,1,1,1,1,10,7110,0,12
10178504,"2013-04-11",21991,"Ibudareign",0,1997,3,0,83.3,1,0,1,0,1,1,2,1,1,10,130,0,12
10238413,"2013-04-26",20124,"Ibudareign",0,2003,2,1,62.9,1,0,1,0,1,1,1,1,0,9.6,180,0,12
10822567,"2013-04-17",48394,"Ibudareign",0,1990,3,0,136.6,2,0,1,0,1,1,4,1,0,10,72,0,12
10454503,"2013-05-06",15197,"Parhus",2000,1950,1,0,152.8,2,0,0,1,2,2,3,2,1,10,2050,0,11
10124346,"2013-04-26",13583,"Einbylishus",2504,1978,1,0,145,1,0,0,1,2,1,5,2,0,10,2030,0,11
10973023,"2013-04-18",31930,"Einbylishus",2000,1978,1,0,141,1,0,1,1,2,1,3,1,0,10,2050,0,11
10136249,"2013-04-20",35932,"Parhus",2000,2007,1,0,161.8,1,0,1,0,1,1,4,1,1,10,2040,0,11
10207443,"2013-04-29",40976,"Parhus",1400,1999,1,0,176.1,2,0,1,1,2,1,4,1,1,10,650,0,11
10771020,"2013-04-26",29676,"Einbylishus",1400,1987,1,0,174.6,3,0,0,1,2,1,6,2,2,10,600,0,11
10234972,"2013-04-30",36472,"Radhus",0,1987,1,0,135.5,2,0,1,1,1,1,4,2,0,10,120,0,11
10961085,"2013-05-02",17505,"Ibudareign",1604,2001,2,0,59,1,0,0,1,1,1,1,1,1,10,840,0,12
10268374,"2013-04-24",28830,"Ibudareign",0,1987,2,0,60.9,1,0,1,1,1,1,1,1,0,10,220,0,12
10999705,"2013-04-24",27463,"Ibudareign",0,1978,2,1,96.2,1,0,1,0,2,1,2,1,0,10,90,0,12
10150793,"2013-04-03",43685,"Ibudareign",0,2007,4,3,99.8,1,1,0,1,1,1,2,1,0,10,90,46,12
10128297,"2013-04-26",24793,"Ibudareign",0,2012,3,2,59.9,1,1,0,1,1,1,1,1,1,10,160,0,12
10870463,"2013-04-29",20296,"Ibudareign",0,1975,4,0,88.4,1,0,1,0,1,1,3,1,1,10,160,0,12
10737523,"2013-05-04",30262,"Einbylishus",5200,1979,1,0,142.6,1,0,1,1,1,1,5,1,0,10,5110,0,11
10074318,"2013-04-24",33900,"Einbylishus",6000,2006,1,0,258,2,0,2,2,3,1,5,2,1,9.7,6010,0,11
10743714,"2013-04-30",8446,"Einbylishus",2503,1944,1,0,176.7,2,0,1,0,1,1,5,1,0,10,2020,0,11
10418212,"2013-05-03",14609,"Radhus",2000,1967,1,0,112.6,2,0,1,0,2,1,3,1,0,10,2040,0,11
10189979,"2013-04-29",54327,"Einbylishus",1300,1972,1,0,157,1,0,1,1,2,1,4,2,0,10,500,0,11
10757307,"2013-05-06",13493,"Ibudareign",1400,1978,3,0,48.3,1,0,0,1,1,1,2,1,0,10,600,0,12
10253420,"2013-05-06",25831,"Ibudareign",6000,2008,1,0,99.4,1,0,1,1,1,1,2,1,1,10,6010,0,12
10271135,"2013-04-24",48260,"Radhus",0,1983,1,0,171.2,2,0,1,1,2,2,8,3,1,10,220,0,11
10997720,"2013-04-24",24360,"Ibudareign",0,2007,2,4,100.2,1,1,1,1,1,1,3,1,0,10,270,0,12
10951196,"2013-05-06",21986,"Einbylishus",6250,1972,1,0,113.6,1,0,1,0,1,1,6,1,0,10,6110,0,11
10316941,"2013-05-07",26350,"Einbylishus",1400,1922,1,0,101.6,2,0,0,1,1,1,3,2,1,10,600,0,11
10139586,"2013-04-26",25452,"Ibudareign",1400,2007,6,3,84.9,1,1,0,1,1,1,2,1,0,10,680,105,12
10601726,"2013-03-27",24445,"Ibudareign",0,1942,1,0,87,2,0,1,1,1,1,1,2,2,10,72,3,12
10456026,"2013-04-26",33429,"Ibudareign",1100,1972,2,0,116.4,1,0,1,0,1,1,4,1,2,10,400,0,12
10308470,"2013-05-02",34819,"Ibudareign",0,1928,2,0,117.3,1,0,0,1,1,1,2,1,0,10,20,0,12
10753468,"2013-05-02",27337,"Ibudareign",0,1957,1,0,102.6,1,0,0,1,1,1,3,1,0,10,100,0,11
10195187,"2013-04-29",18406,"Ibudareign",0,1973,4,1,72.8,1,0,1,0,1,1,2,1,0,10,161,0,12
10252256,"2013-05-02",24413,"Ibudareign",0,1938,1,0,91.5,1,0,1,0,1,1,2,2,1,10,25,0,12
10343326,"2013-05-03",37531,"Ibudareign",0,1931,1,0,119.5,1,0,1,0,1,1,3,1,0,10,25,0,12
10957950,"2013-04-29",32852,"Ibudareign",0,2013,2,2,115.3,1,0,1,0,1,1,3,1,1,10,270,0,12
